"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00205050","2002-04-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700",,,,,"  128",",,0","  -11",",,0",,,"   11",",,0,0700",,
"USC00205050","2002-04-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700",,,,,"  133",",,0","    0",",,0",,,"   22",",,0,0700",,
"USC00205050","2002-04-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","   61",",,0,0700",,,,,"  128",",,0","   22",",,0",,,"  128",",,0,0700",,
"USC00205050","2002-04-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700",,,,,"  183",",,0","   22",",,0",,,"   28",",I,0,0700",,
"USC00205050","2002-04-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700",,,,,"   94",",,0","   39",",I,0",,,"   44",",,0,0700",,
"USC00205050","2002-04-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700",,,,,"  167",",,0","    6",",,0",,,"   28",",,0,0700",,
"USC00205050","2002-05-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","  137",",,0,0700",,,,,,,,,,,,,,
"USC00205050","2002-05-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,",,,"  117",",,0","   11",",,0",,,"   28",",,0,0700",,
"USC00205050","2002-05-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,",,,"  139",",,0","   -6",",,0",,,"   11",",I,0,0700",,
"USC00205050","2002-05-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,",,,"  178",",,0","   44",",I,0",,,"  156",",,0,0700",,
"USC00205050","2002-05-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,",,,"  256",",,0","  122",",,0",,,"  128",",,0,0700",,
"USC00205050","2002-05-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","   53",",,0,0700","    0","P,,0,","    0","P,,0,","  183",",,0","  117",",,0",,,"  122",",,0,0700",,
"USC00205050","2002-05-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  200",",,0","   67",",,0",,,"   72",",,0,0700",,
"USC00205050","2002-05-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","   79",",,0,0700","    0","P,,0,","    0","P,,0,","  111",",,0","   72",",,0",,,"  100",",,0,0700",,
"USC00205050","2002-05-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","   46",",,0,0700","    0","P,,0,","    0","P,,0,","  194",",,0","   72",",,0",,,"   78",",,0,0700",,
"USC00205050","2002-05-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  172",",,0","   11",",,0",,,"   56",",,0,0700",,
"USC00205050","2002-05-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","  345",",,0,0700","    0","P,,0,","    0","P,,0,","  133",",,0","   56",",,0",,,"   83",",,0,0700",,
"USC00205050","2002-05-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","   86",",,0,0700","    0","P,,0,","    0","P,,0,","  206",",,0","   67",",,0",,,"   72",",,0,0700",,
"USC00205050","2002-05-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,0,0700","    0","P,,0,","    0","P,,0,","  111",",,0","   56",",,0",,,"   61",",,0,0700",,
"USC00205050","2002-05-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  189",",,0","   28",",,0",,,"   33",",,0,0700",,
"USC00205050","2002-05-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    8",",,0,0700","    0","P,,0,","    0","P,,0,","  217",",,0","   33",",,0",,,"  139",",,0,0700",,
"USC00205050","2002-05-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","  109",",,0,0700","    0","P,,0,","    0","P,,0,","  233",",,0","   28",",,0",,,"   28",",,0,0700",,
"USC00205050","2002-05-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","   94",",,0","    6",",,0",,,"   28",",,0,0700",,
"USC00205050","2002-05-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","    8",",,0,0700","    0","P,,0,","    0","P,,0,","   94",",,0","  -17",",,0",,,"   11",",,0,0700",,
"USC00205050","2002-05-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  117",",,0","    6",",,0",,,"   17",",,0,0700",,
"USC00205050","2002-05-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","   94",",,0","   17",",,0",,,"   39",",,0,0700",,
"USC00205050","2002-05-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  144",",,0","   11",",,0",,,"   17",",,0,0700",,
"USC00205050","2002-05-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  183",",,0","   17",",,0",,,"  100",",,0,0700",,
"USC00205050","2002-05-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","   18",",,0,0700","    0","P,,0,","    0","P,,0,","  250",",,0","  106",",,0",,,"  161",",,0,0700",,
"USC00205050","2002-05-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,0,0700","    0","P,,0,","    0","P,,0,","  217",",,0","   44",",,0",,,"   61",",,0,0700",,
"USC00205050","2002-05-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","  127",",,0,0700","    0","P,,0,","    0","P,,0,","  161",",,0","   61",",,0",,,"   78",",,0,0700",,
"USC00205050","2002-05-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  217",",,0","   67",",,0",,,"   72",",,0,0700",,
"USC00205050","2002-05-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","   67",",,0",,,"  133",",,0,0700",,
"USC00205050","2002-05-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  133",",,0",,,"  156",",,0,0700",,
"USC00205050","2002-05-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  156",",,0",,,"  172",",,0,0700",,
"USC00205050","2002-05-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","   99",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  172",",,0",,,"  211",",,0,0700",,
"USC00205050","2002-05-31","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  111",",,0",,,"  189",",,0,0700",,
"USC00205050","2002-06-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  106",",,0",,,"  156",",,0,0700",,
"USC00205050","2002-06-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  239",",,0","  111",",,0",,,"  111",",,0,0700",,
"USC00205050","2002-06-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","  165",",,0,0700","    0","P,,0,","    0","P,,0,","  167",",,0","   89",",,0",,,"  117",",,0,0700",,
"USC00205050","2002-06-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  117",",,0",,,"  200",",,0,0700",,
"USC00205050","2002-06-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","   74",",,0,0700","    0","P,,0,","    0","P,,0,","  211",",,0","  111",",,0",,,"  117",",,0,0700",,
"USC00205050","2002-06-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  211",",,0","   67",",,0",,,"   83",",,0,0700",,
"USC00205050","2002-06-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  228",",,0","   83",",,0",,,"  117",",,0,0700",,
"USC00205050","2002-06-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  117",",,0",,,"  150",",,0,0700",,
"USC00205050","2002-06-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  150",",,0",,,"  167",",,0,0700",,
"USC00205050","2002-06-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  167",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-06-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  167",",,0",,,"  211",",,0,0700",,
"USC00205050","2002-06-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  150",",,0",,,"  150",",,0,0700",,
"USC00205050","2002-06-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","   28",",,0,0700","    0","P,,0,","    0","P,,0,","  217",",,0","  150",",,0",,,"  161",",,0,0700",,
"USC00205050","2002-06-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","   53",",,0,0700","    0","P,,0,","    0","P,,0,","  222",",,0","  117",",,0",,,"  122",",,0,0700",,
"USC00205050","2002-06-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  228",",,0","  117",",,0",,,"  128",",,0,0700",,
"USC00205050","2002-06-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  222",",,0","  111",",,0",,,"  117",",,0,0700",,
"USC00205050","2002-06-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","   89",",,0",,,"  100",",,0,0700",,
"USC00205050","2002-06-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  100",",,0",,,"  128",",,0,0700",,
"USC00205050","2002-06-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  294",",,0","  128",",,0",,,"  144",",,0,0700",,
"USC00205050","2002-06-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  328",",,0","  144",",,0",,,"  189",",,0,0700",,
"USC00205050","2002-06-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  183",",,0",,,"  189",",,0,0700",,
"USC00205050","2002-06-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  328",",,0","  189",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-06-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  328",",,0","  189",",,0",,,"  194",",,0,0700",,
"USC00205050","2002-06-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  328",",,0","  172",",,0",,,"  183",",,0,0700",,
"USC00205050","2002-06-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","   30",",,0,0700","    0","P,,0,","    0","P,,0,","  339",",,0","  183",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-06-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","   53",",,0,0700","    0","P,,0,","    0","P,,0,","  306",",,0","  200",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-06-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  150",",,0",,,"  156",",,0,0700",,
"USC00205050","2002-06-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  150",",,0",,,"  189",",,0,0700",,
"USC00205050","2002-06-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  306",",,0","  161",",,0",,,"  183",",,0,0700",,
"USC00205050","2002-06-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  239",",I,0",,,"  178",",I,0,0700",,
"USC00205050","2002-07-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  344",",,0","  200",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-07-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  339",",,0","  189",",,0",,,"  200",",,0,0700",,
"USC00205050","2002-07-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  350",",,0","  200",",,0",,,"  217",",,0,0700",,
"USC00205050","2002-07-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  339",",,0","  156",",,0",,,"  161",",,0,0700",,
"USC00205050","2002-07-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  122",",,0",,,"  172",",,0,0700",,
"USC00205050","2002-07-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  283",",,0","  133",",,0",,,"  200",",,0,0700",,
"USC00205050","2002-07-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  311",",,0","  133",",,0",,,"  156",",,0,0700",,
"USC00205050","2002-07-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","  127",",,0,0700","    0","P,,0,","    0","P,,0,","  344",",,0","  156",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-07-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","  102",",,0,0700","    0","P,,0,","    0","P,,0,","  278",",,0","  161",",,0",,,"  167",",,0,0700",,
"USC00205050","2002-07-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  244",",,0","  117",",,0",,,"  128",",,0,0700",,
"USC00205050","2002-07-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","   89",",,0",,,"   94",",,0,0700",,
"USC00205050","2002-07-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","   94",",,0",,,"  117",",,0,0700",,
"USC00205050","2002-07-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  289",",,0","  117",",,0",,,"  172",",,0,0700",,
"USC00205050","2002-07-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  139",",,0",,,"  150",",,0,0700",,
"USC00205050","2002-07-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  322",",,0","  150",",,0",,,"  189",",,0,0700",,
"USC00205050","2002-07-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  339",",,0","  189",",,0",,,"  200",",,0,0700",,
"USC00205050","2002-07-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  189",",,0",,,"  200",",,0,0700",,
"USC00205050","2002-07-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,0,0700","    0","P,,0,","    0","P,,0,","  322",",,0","  200",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-07-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  139",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-07-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  306",",,0","  156",",,0",,,"  239",",,0,0700",,
"USC00205050","2002-07-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  222",",,0",,,"  228",",,0,0700",,
"USC00205050","2002-07-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","   94",",,0,0700","    0","P,,0,","    0","P,,0,","  328",",,0","  194",",,0",,,"  194",",,0,0700",,
"USC00205050","2002-07-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  111",",,0",,,"  117",",,0,0700",,
"USC00205050","2002-07-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  122",",,0",,,"  139",",,0,0700",,
"USC00205050","2002-07-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,","    0","P,,0,","  256",",,0","  139",",,0",,,"  183",",,0,0700",,
"USC00205050","2002-07-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","  201",",,0,0700","    0","P,,0,","    0","P,,0,","  294",",,0","  183",",,0",,,"  200",",,0,0700",,
"USC00205050","2002-07-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","  429",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,"  244",",,0,0700",,
"USC00205050","2002-07-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  306",",,0","  217",",,0",,,"  217",",,0,0700",,
"USC00205050","2002-07-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","  109",",,0,0700","    0","P,,0,","    0","P,,0,","  311",",,0","  200",",,0",,,"  206",",,0,0700",,
"USC00205050","2002-07-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  311",",,0","  189",",,0",,,"  194",",,0,0700",,
"USC00205050","2002-07-31","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  333",",,0","  194",",,0",,,"  200",",,0,0700",,
"USC00205050","2002-08-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,",,,"  328",",,0","  200",",,0",,,"  217",",,0,0700",,
"USC00205050","2002-08-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,",,,"  300",",,0","  156",",,0",,,"  228",",,0,0700",,
"USC00205050","2002-08-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,",,,"  294",",,0","  183",",,0",,,"  222",",,0,0700",,
"USC00205050","2002-08-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","  196",",,0,0700","    0","P,,0,",,,"  328",",,0","  217",",,0",,,"  217",",,0,0700",,
"USC00205050","2002-08-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,0,0700","    0","P,,0,",,,"  283",",,0","  128",",,0",,,"  128",",,0,0700",,
"USC00205050","2002-08-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,",,,"  228",",,0","  106",",,0",,,"  111",",,0,0700",,
"USC00205050","2002-08-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  244",",,0","  100",",,0",,,"  106",",,0,0700",,
"USC00205050","2002-08-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  106",",,0",,,"  117",",,0,0700",,
"USC00205050","2002-08-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  111",",,0",,,"  128",",,0,0700",,
"USC00205050","2002-08-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  128",",,0",,,"  183",",,0,0700",,
"USC00205050","2002-08-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  317",",,0","  189",",,0",,,"  200",",,0,0700",,
"USC00205050","2002-08-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,0,0700","    0","P,,0,","    0","P,,0,","  311",",,0","  194",",,0",,,"  211",",,0,0700",,
"USC00205050","2002-08-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","   46",",,0,0700","    0","P,,0,","    0","P,,0,","  311",",,0","  206",",,0",,,"  211",",,0,0700",,
"USC00205050","2002-08-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","   74",",,0,0700","    0","P,,0,","    0","P,,0,","  244",",,0","  167",",,0",,,"  189",",,0,0700",,
"USC00205050","2002-08-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  289",",,0","  189",",,0",,,"  228",",,0,0700",,
"USC00205050","2002-08-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","   15",",,0,0700","    0","P,,0,","    0","P,,0,","  267",",,0","  206",",I,0",,,"  194",",I,0,0700",,
"USC00205050","2002-08-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  300",",,0","  161",",,0",,,"  167",",,0,0700",,
"USC00205050","2002-08-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","   25",",,0,0700","    0","P,,0,","    0","P,,0,","  261",",,0","  144",",,0",,,"  161",",,0,0700",,
