"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207312","2011-12-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,7,0800","    0","T,,7,","   51",",,7,","   11",",,7","  -72",",,7",,,,,"  -56",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   33",",,7","  -78",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   20",",,7,0800","   25",",,7,","   25",",,7,","   22",",,7","  -56",",,7",,,,,"  -39",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,7,0800","    3",",,7,","   25",",,7,","  -11",",,7"," -133",",,7",,,,,"  -94",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   -6",",,7"," -128",",,7",,,,," -100",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   22",",,7"," -128",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   61",",,7","  -67",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   56",",,7","  -33",",,7",,,,,"    0",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"  128",",,7","    0",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   13",",,7,0800",,,,,"  133",",,7","  -33",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   11",",,7","  -56",",,7",,,,,"  -56",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","    0","T,,7,","    0","T,,7,","   -6",",,7","  -56",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   50",",,7","  -61",",,7",,,,,"   28",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"  117",",,7","  -33",",,7",,,,,"  -28",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   44",",,7","  -28",",,7",,,,,"   17",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   83",",,7","   -6",",,7",,,,,"    0",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   50",",,7","  -72",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   22",",,7","  -67",",,7",,,,,"  -28",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   28",",,7","  -67",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   72",",,7","  -28",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   72",",,7","  -33",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   46",",,7,0800","   25",",,7,","   25",",,7,","   17",",,7","  -83",",,7",,,,,"  -83",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,7,0800","    0","T,,7,","   25",",,7,","   -6",",,7","  -94",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   39",",,7","  -50",",,7",,,,,"  -28",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2011-12-31","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"   67",",,7","  -28",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-01-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   23",",,7,0800",,,"   25",",,7,","   78",",,7","  -78",",,7",,,,,"  -67",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-01-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800",,,"   25",",,7,","  -22",",,7"," -128",",,7",,,,," -106",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-01-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,,,,,"  -33",",,7"," -111",",,7",,,,,"  -83",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-01-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,",,,"   28",",,7","  -83",",,7",,,,,"  -50",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-01-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,",,,"   56",",,7","  -56",",,7",,,,,"    0",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-01-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800",,,,,"  128",",,7","  -11",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-01-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   50",",,7","  -78",",,7",,,,,"  -33",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   56",",,7","  -39",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   94",",,7","  -50",",,7",,,,,"  -39",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   74",",,7,0800","    0",",,7,","    0",",,7,","   72",",,7","  -56",",,7",,,,,"    6",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   46",",,7,0800","   25",",,7,","   25",",,7,","   44",",,7"," -100",",,7",,,,,"  -50",",,7,0800","  254",",,7",,,,,,,,,,,,
"USC00207312","2012-01-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   18",",,7,0800","   51",",,7,","   76",",,7,","   39",",,7"," -106",",,7",,,,,"  -89",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-01-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800","    3",",,7,","   51",",,7,","  -44",",,7"," -122",",,7",,,,," -117",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  -28",",,7"," -133",",,7",,,,,"  -89",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  178",",,7,0800","    0",",,7,","    0",",,7,","   94",",,7","  -89",",,7",,,,,"   61",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   15",",,7,0800","    0","T,,7,","    0",",,7,","  106",",,7","  -94",",,7",,,,,"  -72",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800","    0","T,,7,","    0",",,7,","  -22",",,7"," -128",",,7",,,,,"  -50",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","   25",",,7,","   25",",,7,","  -22",",,7"," -211",",,7",,,,," -139",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   56",",,7,0800","   51",",,7,","   51",",,7,","  -83",",,7"," -161",",,7",,,,," -139",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","   51",",,7,","  -17",",,7"," -144",",,7",,,,," -100",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   79",",,7,0800","    0",",,7,","    0",",,7,","   67",",,7"," -100",",,7",,,,,"   39",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   94",",,7"," -106",",,7",,,,,"  -33",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","    6",",,7","  -50",",,7",,,,,"  -44",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","    0",",,7","  -44",",,7",,,,,"  -28",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   79",",,7,0800","    3",",,7,","    0","T,,7,","   17",",,7","  -28",",,7",,,,,"  -22",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   13",",,7,0800","   13",",,7,","   25",",,7,","   56",",,7","  -44",",,7",,,,,"  -28",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,7,0800",,,"   25",",,7,","   22",",,7","  -67",",,7",,,,,"  -50",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   10",",,7,0800","   10",",,7,","   25",",,7,","   11",",,7"," -128",",,7",,,,,"  -83",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-01-31","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   67",",,7","  -94",",,7",,,,,"   44",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800","    0",",,7,","    0",",,7,","  122",",,7","   11",",,7",,,,,"   33",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   78",",,7","  -11",",,7",,,,,"    0",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   61",",,7","  -72",",,7",,,,,"  -17",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   39",",,7","  -22",",,7",,,,,"  -22",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   67",",,7","  -83",",,7",,,,,"  -72",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   89",",,7","  -78",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  106",",,7","  -33",",,7",,,,,"    0",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   28",",,7","  -83",",,7",,,,,"  -72",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   33",",,7","  -94",",,7",,,,,"  -28",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   39",",,7","  -78",",,7",,,,,"  -17",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   46",",,7,0800","   51",",,7,","   51",",,7,","    0",",,7"," -156",",,7",,,,," -144",",,7,0800","  508",",,7",,,,,,,,,,,,
"USC00207312","2012-02-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","   51",",,7,","    0",",,7"," -161",",,7",,,,,"  -67",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,7,0800","    0","T,,7,","   25",",,7,","   11",",,7"," -111",",,7",,,,,"  -56",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   25",",,7,0800","   25",",,7,","   51",",,7,","   33",",,7","  -56",",,7",,,,,"  -44",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","   25",",,7,","   17",",,7","  -44",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   30",",,7,0800","    0",",,7,","    0",",,7,","   33",",,7","  -17",",,7",,,,,"   -6",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   72",",,7","  -39",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800",,,,,"   50",",,7","  -94",",,7",,,,,"  -11",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-02-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800",,,,,"   33",",,7","  -78",",,7",,,,,"  -78",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-02-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800",,,,,"   17",",,7"," -150",",,7",,,,,"  -72",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2012-02-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","    8",",,7,","    0","T,,7,","   39",",,7",,,,,,,"  -33",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   13",",,7,0800","    0",",,7,","    0",",,7,","   44",",,7","  -33",",,7",,,,,"   -6",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,7,0800","    0",",,7,","    0",",,7,","   39",",,7","  -50",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   91",",,7,0800","   63",",,7,","   76",",,7,","   56",",,7","  -28",",,7",,,,,"  -22",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   46",",,7,0800","   38",",,7,","  102",",,7,","   22",",,7","  -50",",,7",,,,,"  -44",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,7,0800","    0","T,,7,","    0",",,7,","   11",",,7"," -122",",,7",,,,,"  -94",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   39",",,7"," -150",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   67",",,7","  -89",",,7",,,,,"   -6",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-02-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  135",",,7,0800","    0",",,7,","    0",",,7,","   67",",,7","  -22",",,7",,,,,"   -6",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   13",",,7,0800","    0",",,7,","    0",",,7,","  106",",,7","  -17",",,7",,,,,"    0",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   72",",,7","  -22",",,7",,,,,"   22",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   30",",,7,0800","    0",",,7,","    0",",,7,","  100",",,7","  -22",",,7",,,,,"  -17",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   10",",,7,0800","   13",",,7,","   25",",,7,","   22",",,7","  -83",",,7",,,,,"  -72",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   39",",,7","  -72",",,7",,,,,"    0",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  150",",,7","  -72",",,7",,,,,"   89",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   33",",,7,0800","    0",",,7,","    0",",,7,","  194",",,7","   50",",,7",,,,,"   50",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   78",",,7","  -72",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","   39",",,7"," -100",",,7",,,,,"  -33",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  100",",,7","  -39",",,7",,,,,"   33",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   66",",,7,0800","    0",",,7,","    0",",,7,","  183",",,7","   33",",,7",,,,,"   67",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   91",",,7,0800","    0",",,7,","    0",",,7,","  172",",,7","   61",",,7",,,,,"   94",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  189",",,7","   11",",,7",,,,,"   83",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  250",",,7","   83",",,7",,,,,"  117",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   99",",,7,0800","    0",",,7,","    0",",,7,","  250",",,7","   94",",,7",,,,,"  117",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","    0",",,7,","    0",",,7,","  228",",,7","   56",",,7",,,,,"   78",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  250",",,7","   67",",,7",,,,,"  111",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  233",",,7","   67",",,7",,,,,"   89",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  272",",,7","   89",",,7",,,,,"  128",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","   89",",,7",,,,,"  106",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  106",",,7",,,,,"  150",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  102",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","   78",",,7",,,,,"   89",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  167",",,7","   72",",,7",,,,,"   83",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  122",",,7","  -61",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  178",",,7","  -22",",,7",,,,,"  150",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  200",",,7","   -6",",,7",,,,,"   22",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  200",",,7","  -39",",,7",,,,,"   17",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-03-31","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  333",",,7,0800","    0",",,7,","    0",",,7,","   61",",,7","  -17",",,7",,,,,"  -11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-04-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,7,0800","    0",",,7,","    0",",,7,","  128",",,7","  -11",",,7",,,,,"   78",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-04-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  117",",,7","  -22",",,7",,,,,"   -6",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-04-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,7,0800","    0",",,7,","    0",",,7,","  133",",,7","  -22",",,7",,,,,"   28",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-04-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   33",",,7,0800","    0",",,7,","    0",",,7,","  194",",,7","   17",",,7",,,,,"   28",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-04-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  167",",,7","  -17",",,7",,,,,"   11",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-04-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  106",",,7","  -44",",,7",,,,,"   -6",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-04-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  156",",,7","  -56",",,7",,,,,"   56",",,7,0800","    0",",,7",,,,,,,,,,,,
"USC00207312","2012-04-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,7,0800","    0",",,7,","    0",",,7,","  178",",,7","   44",",,7",,,,,"   78",",,7,0800","    0",",,7",,,,,,,,,,,,
