"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00201250","2015-11-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   97",",,7,2400","    0",",,7","    0",",,7","  100",",,7","   50",",,7",,,,,"   50",",,7,2400"
"USC00201250","2015-11-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  133",",,7","   28",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-11-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   18",",,7,2400","    0",",,7","    0",",,7","  133",",,7","   78",",,7",,,,,"   78",",,7,2400"
"USC00201250","2015-11-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,7,2400","    0",",,7","    0",",,7","   83",",,7","   39",",,7",,,,,"   44",",,7,2400"
"USC00201250","2015-11-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  100",",,7","    0",",,7",,,,,"   50",",,7,2400"
"USC00201250","2015-11-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  172",",,7","   39",",,7",,,,,"   83",",,7,2400"
"USC00201250","2015-11-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  167",",,7","   11",",,7",,,,,"   67",",,7,2400"
"USC00201250","2015-11-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  144",",,7","   39",",,7",,,,,"  122",",,7,2400"
"USC00201250","2015-11-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   94",",,7,2400","    0",",,7","    0",",,7","  178",",,7","  117",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-11-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  156",",,7","   28",",,7",,,,,"   28",",,7,2400"
"USC00201250","2015-11-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   72",",,7","   17",",,7",,,,,"   22",",,7,2400"
"USC00201250","2015-11-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   76",",,7,2400","   86",",,7","   76",",,7","   33",",,7","  -22",",,7",,,,,"  -22",",,7,2400"
"USC00201250","2015-11-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   51",",,7","   -6",",,7","  -83",",,7",,,,,"  -83",",,7,2400"
"USC00201250","2015-11-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   51",",,7","    6",",,7","  -83",",,7",,,,,"  -39",",,7,2400"
"USC00201250","2015-11-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   25",",,7","   50",",,7","  -72",",,7",,,,,"  -17",",,7,2400"
"USC00201250","2015-11-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  128",",,7","  -22",",,7",,,,,"   89",",,7,2400"
"USC00201250","2015-11-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  161",",,7","   89",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-11-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  160",",,7,2400","    0",",,7","    0",",,7","  167",",,7","   22",",,7",,,,,"   22",",,7,2400"
"USC00201250","2015-11-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   13",",,7,2400","    0",",,7","    0",",,7","   39",",,7","  -22",",,7",,,,,"  -17",",,7,2400"
"USC00201250","2015-11-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   33",",,7","  -56",",,7",,,,,"  -17",",,7,2400"
"USC00201250","2015-11-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   78",",,7","  -28",",,7",,,,,"   39",",,7,2400"
"USC00201250","2015-12-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   10",",,7,2400","    0",",,7","    0",",,7","  100",",,7","   33",",,7",,,,,"   56",",,7,2400"
"USC00201250","2015-12-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   13",",,7,2400","    0",",,7","    0",",,7","   61",",,7","  -39",",,7",,,,,"   17",",,7,2400"
"USC00201250","2015-12-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,7,2400","    0",",,7","    0",",,7","   67",",,7","   11",",,7",,,,,"   33",",,7,2400"
"USC00201250","2015-12-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   56",",,7","  -17",",,7",,,,,"   28",",,7,2400"
"USC00201250","2015-12-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,7,2400","    0","T,,7","    0",",,7","   28",",,7","  -22",",,7",,,,,"    6",",,7,2400"
"USC00201250","2015-12-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","   56",",,7","  -28",",,7",,,,,"  -28",",,7,2400"
"USC00201250","2015-12-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   39",",,7","  -39",",,7",,,,,"   28",",,7,2400"
"USC00201250","2015-12-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   83",",,7","   22",",,7",,,,,"   61",",,7,2400"
"USC00201250","2015-12-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  100",",,7","   33",",,7",,,,,"   33",",,7,2400"
"USC00201250","2015-12-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  128",",,7","   22",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-12-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  133",",,7","   67",",,7",,,,,"   78",",,7,2400"
"USC00201250","2015-12-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  172",",,7","   72",",,7",,,,,"  122",",,7,2400"
"USC00201250","2015-12-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  167",",,7","  117",",,7",,,,,"  139",",,7,2400"
"USC00201250","2015-12-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   25",",,7,2400","    0",",,7","    0",",,7","  172",",,7","   78",",,7",,,,,"   78",",,7,2400"
"USC00201250","2015-12-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   78",",,7","   56",",,7",,,,,"   56",",,7,2400"
"USC00201250","2015-12-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,7,2400","    0",",,7","    0",",,7","  122",",,7","   50",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-12-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,"    0",",,7,2400"
"USC00201250","2015-12-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,7,2400","    0","T,,7","    0",",,7","    6",",,7","  -33",",,7",,,,,"  -33",",,7,2400"
"USC00201250","2015-12-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   -6",",,7","  -44",",,7",,,,,"  -44",",,7,2400"
"USC00201250","2015-12-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   72",",,7","  -56",",,7",,,,,"   44",",,7,2400"
"USC00201250","2015-12-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   94",",,7,2400","    0",",,7","    0",",,7","  117",",,7","   44",",,7",,,,,"   61",",,7,2400"
"USC00201250","2015-12-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,7,2400","    0",",,7","    0",",,7","  117",",,7","   39",",,7",,,,,"   72",",,7,2400"
"USC00201250","2015-12-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  119",",,7,2400","    0",",,7","    0",",,7","  167",",,7","   28",",,7",,,,,"   89",",,7,2400"
"USC00201250","2015-12-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  150",",,7","   56",",,7",,,,,"   83",",,7,2400"
"USC00201250","2015-12-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  100",",,7","   22",",,7",,,,,"   44",",,7,2400"
"USC00201250","2015-12-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   71",",,7,2400","    0",",,7","    0",",,7","   78",",,7","   28",",,7",,,,,"   44",",,7,2400"
"USC00201250","2015-12-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   97",",,7,2400","    0",",,7","    0",",,7","   72",",,7","   22",",,7",,,,,"   28",",,7,2400"
"USC00201250","2015-12-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  213",",,7,2400","    5",",,7","    0",",,7","   50",",,7","  -17",",,7",,,,,"   50",",,7,2400"
"USC00201250","2015-12-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   89",",,7,2400","    0",",,7","    0",",,7","   78",",,7","   11",",,7",,,,,"   11",",,7,2400"
"USC00201250","2015-12-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   17",",,7","    0",",,7",,,,,"    0",",,7,2400"
"USC00201250","2015-12-31","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   11",",,7","   -6",",,7",,,,,"    0",",,7,2400"
"USC00201250","2016-01-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","    0",",,7","  -33",",,7",,,,,"  -28",",,7,2400"
"USC00201250","2016-01-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   17",",,7","  -39",",,7",,,,,"  -11",",,7,2400"
"USC00201250","2016-01-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,7,2400","    0","T,,7","    0",",,7","    6",",,7","  -39",",,7",,,,,"  -39",",,7,2400"
"USC00201250","2016-01-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    5",",,7","    0",",,7","  -33",",,7"," -117",",,7",,,,," -111",",,7,2400"
"USC00201250","2016-01-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  -17",",,7"," -139",",,7",,,,,"  -50",",,7,2400"
"USC00201250","2016-01-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   33",",,7","  -94",",,7",,,,,"  -28",",,7,2400"
"USC00201250","2016-01-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   67",",,7","  -39",",,7",,,,,"  -22",",,7,2400"
"USC00201250","2016-01-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   66",",,7,2400","    0",",,7","    0",",,7","   72",",,7","  -28",",,7",,,,,"   72",",,7,2400"
"USC00201250","2016-01-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   13",",,7,2400","    0",",,7","    0",",,7","   89",",,7","   50",",,7",,,,,"   56",",,7,2400"
"USC00201250","2016-01-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  112",",,7,2400","  107",",,7","  102",",,7","   67",",,7","  -78",",,7",,,,,"  -78",",,7,2400"
"USC00201250","2016-01-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,7,2400","   23",",,7","  102",",,7","  -78",",,7"," -128",",,7",,,,,"  -78",",,7,2400"
"USC00201250","2016-01-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   10",",,7,2400","   25",",,7","  102",",,7","  -28",",,7"," -100",",,7",,,,,"  -94",",,7,2400"
"USC00201250","2016-01-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   15",",,7,2400","   30",",,7","  102",",,7","  -78",",,7"," -122",",,7",,,,,"  -78",",,7,2400"
"USC00201250","2016-01-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   76",",,7","   33",",,7","  -83",",,7",,,,,"  -22",",,7,2400"
"USC00201250","2016-01-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  117",",,7,2400","    0",",,7","    0",",,7","   72",",,7","  -44",",,7",,,,,"   28",",,7,2400"
"USC00201250","2016-01-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   28",",,7","  -17",",,7",,,,,"  -17",",,7,2400"
"USC00201250","2016-01-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,7,2400","   13",",,7","    0",",,7","  -17",",,7"," -128",",,7",,,,," -128",",,7,2400"
"USC00201250","2016-01-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  -89",",,7"," -150",",,7",,,,," -122",",,7,2400"
"USC00201250","2016-01-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  -56",",,7"," -139",",,7",,,,," -106",",,7,2400"
"USC00201250","2016-01-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    5",",,7","    0",",,7","  -67",",,7"," -106",",,7",,,,,"  -72",",,7,2400"
"USC00201250","2016-01-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  -33",",,7"," -106",",,7",,,,,"  -44",",,7,2400"
"USC00201250","2016-01-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  -22",",,7","  -61",",,7",,,,,"  -61",",,7,2400"
"USC00201250","2016-01-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   -6",",,7","  -83",",,7",,,,,"  -78",",,7,2400"
"USC00201250","2016-01-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   17",",,7","  -89",",,7",,,,,"  -17",",,7,2400"
"USC00201250","2016-01-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,7,2400","    0",",,7","    0",",,7","   67",",,7","  -39",",,7",,,,,"   56",",,7,2400"
"USC00201250","2016-01-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   83",",,7","   -6",",,7",,,,,"   -6",",,7,2400"
"USC00201250","2016-01-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    5",",,7","    0",",,7","    0",",,7","  -33",",,7",,,,,"  -28",",,7,2400"
"USC00201250","2016-01-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   56",",,7","  -28",",,7",,,,,"   -6",",,7,2400"
"USC00201250","2016-01-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   -6",",,7","  -50",",,7",,,,,"  -17",",,7,2400"
"USC00201250","2016-01-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   94",",,7","  -22",",,7",,,,,"   33",",,7,2400"
"USC00201250","2016-01-31","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   23",",,7,2400","    0",",,7","    0",",,7","  156",",,7","   11",",,7",,,,,"   89",",,7,2400"
"USC00201250","2016-02-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   89",",,7","  -39",",,7",,,,,"  -39",",,7,2400"
"USC00201250","2016-02-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  112",",,7,2400","    0",",,7","    0",",,7","   78",",,7","  -44",",,7",,,,,"   78",",,7,2400"
"USC00201250","2016-02-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  133",",,7","    6",",,7",,,,,"   22",",,7,2400"
"USC00201250","2016-02-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   15",",,7,2400","   15",",,7","    0",",,7","   22",",,7","  -39",",,7",,,,,"  -39",",,7,2400"
"USC00201250","2016-02-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   39",",,7","  -67",",,7",,,,,"   -6",",,7,2400"
"USC00201250","2016-02-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   28",",,7","  -39",",,7",,,,,"    0",",,7,2400"
"USC00201250","2016-02-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   94",",,7","  -17",",,7",,,,,"   50",",,7,2400"
"USC00201250","2016-02-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,7,2400","    0",",,7","    0",",,7","   56",",,7","   -6",",,7",,,,,"   -6",",,7,2400"
"USC00201250","2016-02-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   25",",,7,2400","   28",",,7","   25",",,7","   11",",,7","  -44",",,7",,,,,"  -44",",,7,2400"
"USC00201250","2016-02-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,7,2400","    0","T,,7","   25",",,7","  -44",",,7"," -106",",,7",,,,," -106",",,7,2400"
"USC00201250","2016-02-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   25",",,7","  -56",",,7"," -128",",,7",,,,," -111",",,7,2400"
"USC00201250","2016-02-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   25",",,7","  -39",",,7"," -133",",,7",,,,," -128",",,7,2400"
"USC00201250","2016-02-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   25",",,7","  -89",",,7"," -217",",,7",,,,," -161",",,7,2400"
"USC00201250","2016-02-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   25",",,7","  -78",",,7"," -178",",,7",,,,," -100",",,7,2400"
"USC00201250","2016-02-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    5",",,7","   25",",,7","  -11",",,7"," -100",",,7",,,,,"  -22",",,7,2400"
"USC00201250","2016-02-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   25",",,7","    0",",,7","  -78",",,7",,,,,"  -22",",,7,2400"
"USC00201250","2016-02-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    3",",,7","    0",",,7","   17",",,7","  -94",",,7",,,,,"  -94",",,7,2400"
"USC00201250","2016-02-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","    0",",,7"," -122",",,7",,,,,"  -11",",,7,2400"
"USC00201250","2016-02-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  161",",,7","  -11",",,7",,,,,"   89",",,7,2400"
"USC00201250","2016-02-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,"   17",",,7,2400"
"USC00201250","2016-02-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   61",",,7","  -50",",,7",,,,,"  -33",",,7,2400"
"USC00201250","2016-02-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   28",",,7","  -61",",,7",,,,,"  -39",",,7,2400"
"USC00201250","2016-02-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   56",",,7","  -50",",,7",,,,,"    6",",,7,2400"
"USC00201250","2016-02-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  272",",,7,2400","   46",",,7","   51",",,7","   39",",,7","   -6",",,7",,,,,"   -6",",,7,2400"
"USC00201250","2016-02-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   30",",,7,2400","   53",",,7","  102",",,7","   22",",,7","  -44",",,7",,,,,"  -44",",,7,2400"
"USC00201250","2016-02-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","  102",",,7","    0",",,7","  -50",",,7",,,,,"  -22",",,7,2400"
"USC00201250","2016-02-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   25",",,7","   61",",,7","  -33",",,7",,,,,"   50",",,7,2400"
"USC00201250","2016-02-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   76",",,7,2400","    0",",,7","    0",",,7","  178",",,7","   33",",,7",,,,,"  117",",,7,2400"
"USC00201250","2016-02-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   28",",,7,2400","    0",",,7","    0",",,7","  117",",,7","  -28",",,7",,,,,"  -28",",,7,2400"
"USC00201250","2016-03-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  142",",,7,2400","   71",",,7","   76",",,7","   11",",,7","  -67",",,7",,,,,"  -67",",,7,2400"
"USC00201250","2016-03-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","   25",",,7","  -17",",,7","  -89",",,7",,,,,"  -61",",,7,2400"
